url,popularSearchtitle,Category,header,tagline,title,resultName,description,keywords,canonical,vertical,category,variant,userJourneyStage,faq_type,faq_url,og.title,og.description,og.type,og.siteName,og.image,og.id,twitter.card,twitter.site,twitter.title,twitter.description,twitter.creator,twitter.image,google.title,google.dexcription,google.image,textContent,textSummary,searchVolume MONTHLY,Transactions,GA sessions,SC Clicks,SC Impressions,Transactions_e,SC Clicks_e,GA sessions_e,SC Impressions_e,searchVolume MONTHLY_e,sorting_columns,Rank
/bank-accounts/childresn,    childresn bank accounts,popular searches,Compare Bank Accounts,Compare children's bank accounts,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,children's bank accounts,"Find Childrens Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Childrens Bank Accounts,//www.ratecity.com.au/bank-accounts/childresn,bank-accounts,,Search,,,,Childrens Bank Accounts - RateCity.com.au,"Find Childrens Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Childrens Bank Accounts - RateCity.com.au,"Find Childrens Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,590,0,0,0,0,0.5,0.15,0.15,0.1,0.1,59.0,259.5
/bank-accounts/compare,    compare bank accounts,popular searches,Compare Bank Accounts,Compare compare bank accounts,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,compare bank accounts,"Find Compare Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Compare Bank Accounts,//www.ratecity.com.au/bank-accounts/compare,bank-accounts,,Search,,,,Compare Bank Accounts - RateCity.com.au,"Find Compare Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Compare Bank Accounts - RateCity.com.au,"Find Compare Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,720,3,0,0,0,0.6,0.125,0.125,0.75,0.75,541.8,133.0
/bank-accounts/comparison,bank account comparison,popular searches,Compare Bank Accounts,Compare bank / transaction /everyday accounts comparison,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,bank / transaction /everyday accounts comparison,"Find Bank Transaction Everyday Accounts Comparison at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Bank Transaction Everyday Accounts Comparison,//www.ratecity.com.au/bank-accounts/comparison,bank-accounts,,Search,,,,Bank Transaction Everyday Accounts Comparison - RateCity.com.au,"Find Bank Transaction Everyday Accounts Comparison at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Bank Transaction Everyday Accounts Comparison - RateCity.com.au,"Find Bank Transaction Everyday Accounts Comparison at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,5,0,0,0,19,0.6,0.125,0.125,0.75,0.75,18.0,329.5
/bank-accounts/deals,bank account deals,popular searches,Bank Accounts Deals,Find some of the best bank accounts deals and specials available in Australia.,Bank Accounts specials | RateCity,,,,//www.ratecity.com.au/bank-accounts/deals,bank-accounts,,Specials,,,,Compare Bank Accounts - RateCity.com.au,Financial Product Comparison Engine,article,RateCity.com.au,//cdn.ratecity.com.au/ratecity-social-icon.png,335000000000.0,summary,@Ratecity,Compare Bank Accounts - RateCity.com.au,Financial Product Comparison Engine,@Ratecity,//cdn.ratecity.com.au/ratecity-social-icon.png,Compare Bank Accounts - RateCity.com.au,,//cdn.ratecity.com.au/ratecity-social-icon.png,,,10,0,0,0,0,0.5,0.15,0.15,0.1,0.1,1.0,522.0
/bank-accounts/debit-cards,bank accounts with debit cards,popular searches,Compare Bank Accounts,Compare bank accounts debit cards,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,bank accounts debit cards,"Find Bank Accounts Debit Cards at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Bank Accounts Debit Cards,//www.ratecity.com.au/bank-accounts/debit-cards,bank-accounts,,Search,,,,Bank Accounts Debit Cards - RateCity.com.au,"Find Bank Accounts Debit Cards at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Bank Accounts Debit Cards - RateCity.com.au,"Find Bank Accounts Debit Cards at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,10,0,0,0,0,0.5,0.15,0.15,0.1,0.1,1.0,522.0
/bank-accounts/electronic,    electronic bank accounts,popular searches,Compare Bank Accounts,Compare electronic bank accounts,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,electronic bank accounts,"Find Electronic Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Electronic Bank Accounts,//www.ratecity.com.au/bank-accounts/electronic,bank-accounts,,Search,,,,Electronic Bank Accounts - RateCity.com.au,"Find Electronic Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Electronic Bank Accounts - RateCity.com.au,"Find Electronic Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,10,0,0,0,0,0.5,0.15,0.15,0.1,0.1,1.0,522.0
/bank-accounts/everyday-accounts,    everyday bank accounts,popular searches,Compare Bank Accounts,Compare everyday bank accounts,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,everyday bank accounts,"Find Everyday Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Everyday Bank Accounts,//www.ratecity.com.au/bank-accounts/everyday-accounts,bank-accounts,,Search,,,,Everyday Bank Accounts - RateCity.com.au,"Find Everyday Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Everyday Bank Accounts - RateCity.com.au,"Find Everyday Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,90,0,0,0,0,0.5,0.15,0.15,0.1,0.1,9.0,380.5
/bank-accounts/high-interest,    high interest bank accounts,popular searches,Compare Bank Accounts,Compare high interest bank accounts,High-interest bank accounts,high interest bank accounts,"Find High Interest Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",High Interest Bank Accounts,//www.ratecity.com.au/bank-accounts/high-interest,bank-accounts,"[""Bank Accounts - canned search"",""/bank-accounts/high-interest""]",Search,,,,High Interest Bank Accounts - RateCity.com.au,"Find High Interest Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,High Interest Bank Accounts - RateCity.com.au,"Find High Interest Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,"<p>If you manage most of your incoming and outgoing money through an everyday bank account, you might be wondering if you can earn a decent amount of interest on a standard transaction account.</p>\n<p>While some transaction accounts come with a higher-than-average interest rate, these rates still tend to be lower than the interest rates available on savings accounts.</p>\n<h3>What&rsquo;s the difference between a transaction account and a savings account?</h3>\n<p>A transaction account, also known simply as a &lsquo;bank account&rsquo;, is a standard account used for day-to-day expenses. This is typically the account that you have your salary paid into and use to pay bills. You can access funds using a debit or credit card, and usually don&rsquo;t have to pay any fees for ATM withdrawals or transfers.</p>\n<p>A savings account is designed to help you save over the long term and allow you to earn interest on the money you&rsquo;ve deposited into the account. Typically, they offer a higher interest rate than a standard transaction account.</p>\n<p>Savings accounts often carry withdrawal fees and monthly withdrawal limits to encourage you to save. This is also advantageous for banks, because they can use customers&rsquo; savings deposits to balance their books when lending money to other customers.</p>\n<h3>How do bank account interest rates work?</h3>\n<p>Banks set interest rates based largely (although not entirely) on the Reserve Bank of Australia&rsquo;s cash rate. Usually, a lower cash rate equals a lower interest rate on your savings account.</p>\n<p>Some high-interest bank accounts earn compound interest, which means you earn interest on the money you have deposited as well as the interest you&rsquo;ve earned. Other accounts earn simple interest, which means you only earn interest at the end of a specified term.</p>\n<p>It&rsquo;s important to check how often interest accrues on a bank account, because a compound interest account will yield higher returns over time.</p>\n<p>For example, if you invest $8,000 for three years at 5 per cent per year, with simple interest paid at the end of the term, you would earn $1,200 in interest ($400 each year), giving you a total balance of $9,200.</p>\n<p>If you invest $8,000 for three years at 5 per cent, with compound interest calculated and added monthly, you would earn $1,292 in compound interest after three years, giving you a total of $9,292. The total returns are higher because you earn interest on interest.</p>\n<h3>Advantages and disadvantages of high-interest bank accounts</h3>\n<p>There are plenty of investment options out there, and a high-interest bank account is just one of them. Here are some of the potential benefits and drawbacks to having a high-interest transaction account:</p>\n<p><strong>Advantages</strong></p>\n<ul>\n<li><strong>Safe investment &ndash;</strong> Your money is protected under the Australian government&rsquo;s guarantee for authorised deposit-taking institutions (ADIs) such as banks, building societies and credit unions.</li>\n<li><strong>Easy access &ndash;</strong> Because it&rsquo;s a transaction account, it&rsquo;s easy for you to access your money when you need it.</li>\n<li><strong>Dual function &ndash;</strong> You can use a single account for everyday expenses as well as to save money.</li>\n</ul>\n<p><strong>Disadvantages</strong></p>\n<ul>\n<li><strong>Lower interest rates &ndash;</strong> Typically, even high-interest bank accounts have a lower interest rate than savings accounts.</li>\n<li><strong>Savings and everyday expenses are combined &ndash;</strong> You may find it easier to stick to a savings plan if you have a separate savings account that you don&rsquo;t dip into for day-to-day expenses.</li>\n<li><strong>Returns are modest &ndash;</strong> Other investment options may yield better returns (although they also tend to be riskier).</li>\n</ul>\n<h3>What to look for when choosing a high-interest bank account</h3>\n<p>Not all high-interest bank accounts are created equal, so it pays to do some research and find one that can offer you the most value and savings potential over time. Here are three&nbsp;of the key considerations:</p>\n<p><strong>1. Introductory rates</strong></p>\n<p>Some bank accounts come with an offer of a high introductory variable interest rate for a set period. Once this period is over, the interest rate will default to the standard. Check how long the introductory rate applies (if there is one) and whether the standard rate is reasonable.</p>\n<p><strong>2. Fees</strong></p>\n<p>Some high-interest bank accounts come with account-keeping fees or transaction fees. If you choose an account with fees, make sure the benefits outweigh the costs.</p>\n<p><strong>3. Savings goals</strong></p>\n<p>Your savings plan and goals should dictate the type of high-interest bank account you choose. For example, if you are putting money aside for a year to go on a holiday, an account with a high introductory rate but lower standard rate might suit you. On the other hand, if you are saving for a house deposit over a few years, you may want to look for a long-term savings account with a more stable interest rate.</p>\n<p>Take a look at RateCity&rsquo;s <span><a target=""_blank"" href=""http://www.ratecity.com.au/bank-accounts/high-interest"">high-interest bank account comparison tool</a></span> to find an account that&rsquo;s right for you.</p>",,1000,4,25,0,11,0.5,0.15,0.15,0.1,0.1,106.85,210.0
/bank-accounts/joint-account,    joint bank accounts,popular searches,Compare Bank Accounts,Compare joint bank account,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,joint bank account,"Find Joint Bank Account at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Joint Bank Account,//www.ratecity.com.au/bank-accounts/joint-account,bank-accounts,,Search,,,,Joint Bank Account - RateCity.com.au,"Find Joint Bank Account at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Joint Bank Account - RateCity.com.au,"Find Joint Bank Account at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,720,9,79,0,240,0.5,0.15,0.15,0.1,0.1,112.35,209.0
/bank-accounts/kids,    kids bank accounts,popular searches,Compare Bank Accounts,Compare kids / children bank accounts,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,kids / children bank accounts,"Find Kids Children Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Kids Children Bank Accounts,//www.ratecity.com.au/bank-accounts/kids,bank-accounts,,Search,,,,Kids Children Bank Accounts - RateCity.com.au,"Find Kids Children Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Kids Children Bank Accounts - RateCity.com.au,"Find Kids Children Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,1000,0,8,2,244,0.5,0.15,0.15,0.1,0.1,125.9,206.0
/bank-accounts/linked-account-required,    linked account required bank accounts,popular searches,Compare Bank Accounts,Compare required linked account,Compare %productCount%+ Bank Accounts Deals | RateCity.com.au,required linked account,"Find Required Linked Account at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Required Linked Account,//www.ratecity.com.au/bank-accounts/linked-account-required,bank-accounts,,Search,,,,Required Linked Account - RateCity.com.au,"Find Required Linked Account at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Required Linked Account - RateCity.com.au,"Find Required Linked Account at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,,5,0,0,0,3,0.5,0.15,0.15,0.1,0.1,0.8,552.5
/bank-accounts/low-fees,    low fee bank accounts,by fees,Compare Bank Accounts,Compare low fee bank accounts,Low-fees bank accounts,low fee bank accounts,"Find Low Fee Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",Low Fee Bank Accounts,//www.ratecity.com.au/bank-accounts/low-fees,bank-accounts,"[""Bank Accounts - canned search"",""/bank-accounts/low-fees""]",Search,,,,Low Fee Bank Accounts - RateCity.com.au,"Find Low Fee Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,,Low Fee Bank Accounts - RateCity.com.au,"Find Low Fee Bank Accounts at RateCity and compare over %productCount% Bank Accounts. View all product details, interest rates and fees to find the Bank Accounts that suits your needs at RateCity",,,,,,"<p><span>It&rsquo;s great to have somewhere to keep your well-earned cash, and it&rsquo;s even better if you&rsquo;re not charged high fees to keep it there. </span></p>\n<p><span>Low-fees bank accounts give you the same opportunities as other accounts, but let you avoid the charges you might find from other accounts.</span></p>\n<h3>What are low fees bank accounts?</h3>\n<p><span>Low-fee bank accounts are transaction accounts that charge fewer fees than other accounts. Bank accounts with low fees may be an attractive offer for those who wish to open an account but aren&rsquo;t willing to pay monthly maintenance fees.</span></p>\n<h3>What are typical bank account fees?</h3>\n<p><span>While it&rsquo;s possible to find a bank account with low fees, you&rsquo;d be hard-pressed to find a bank account with no fees at all. There are a few different fees that are typical of most bank accounts.</span></p>\n<p><span>One of these fees is the monthly maintenance fee. Banks may charge you a small sum once a month for the convenience of having a transaction account. However, not all accounts will charge this monthly fee. Many banks offer certain accounts that waive the monthly fee altogether.</span></p>\n<p><span>Another possible bank account fee is an ATM withdrawal fee. Most banks don&rsquo;t charge you if you withdraw from one of the bank&rsquo;s affiliated ATMs, but typically add a fee if you use an ATM by another bank. That&rsquo;s why it&rsquo;s important to make sure there are affiliated ATMs nearby when you sign up for a bank account.</span></p>\n<p><span>You may also run into fees like cheque deposit and branch withdrawal fees. A cheque deposit fee occurs when you need to deposit funds into your account via cheque. Branch withdrawal fees may apply if you withdraw cash in person at a bank branch rather than from an ATM.</span></p>\n<h3>How do you avoid bank account fees?</h3>\n<p><span>You&rsquo;re unlikely to avoid bank account fees altogether. At a minimum, most transaction accounts will incur a withdrawal fee for using an unaffiliated ATM. </span></p>\n<p><span>So if you&rsquo;re determined to open a bank account without fees, you may have to resign yourself to looking for a low-fees bank account rather than one with no fees at all.</span></p>\n<h3>Who should apply for a low-fee bank account?</h3>\n<p><span>Anyone can apply for a low-fee bank account, but the absence of high fees might be especially helpful for people who want to open a transaction account but are unwilling to pay much money to have one. </span></p>\n<p><span>Bank accounts with low fees are perfect for beginner bankers who are starting to manage and track their finances and would rather not be charged a monthly fee.</span></p>\n<h3>What is a transaction account?</h3>\n<p><span>Low-fee bank accounts are transaction accounts that can be used to house your salary, pay for purchases, pay bills and withdraw cash. Also called &lsquo;everyday accounts&rsquo;, your low-fee bank account will usually come with a debit card that makes your everyday spending quick and easy.</span></p>\n<p><span>Many banks also offer online access to your transaction accounts. Online or on their bank app, you&rsquo;re able to view your account balance and recent transactions, make money transfers and manage your spending. Certain banks even allow you to order cash to an ATM location near you.</span></p>\n<h3>How do you open a low-fee bank account?</h3>\n<p><span>Opening a low-fee bank account is much like opening any other account. First, you&rsquo;ll need to decide which bank account suits your needs and interests. </span></p>\n<p><span>After you&rsquo;ve done your research and made a choice, you can then apply to open the account through the associated bank. These applications can usually be done both online and in person. You&rsquo;ll likely need a form of identification and your personal details to complete your application. </span></p>\n<p><span>If you&rsquo;re a student and want to apply for a student bank account, you&rsquo;ll also need proof of study. Typically, your student identification card will suffice, but be sure to check with the bank to see if they require anything further.</span></p>\n<h3>How do you put money into your low-fee bank account?</h3>\n<p><span>Putting money into your bank account is a matter of making deposits. These deposits can be automatic, such as your salary from an employer. Many people decide to have their salary deposited directly into their bank account so that they have the funds to make everyday purchases and pay bills.</span></p>\n<p><span>You can also manually deposit money into your account by transferring from another account or depositing cash at a bank branch. After you&rsquo;ve deposited your funds into your account, you&rsquo;ll be able to see your balance and make purchases accordingly.</span></p>\n<p><span>If you&rsquo;re looking for a bank account that won&rsquo;t charge you high fees, then a low-fee bank account may be your solution. Offering all the benefits of other accounts, your low-fee bank account will let you manage your money without the monthly fee.</span></p>",,20,0,0,0,0,0.5,0.15,0.15,0.1,0.1,2.0,473.5
